datetime,netload_kW,air_temperature_in_degrees_c,relative_humidity_in_percentage,wind_speed_in_km_h,cloud_opacity
2011-12-01 12:00:00,-27.708,18.0,59.0,31.3,71.3
2011-12-01 12:30:00,-33.666,18.0,55.0,31.3,55.5
2011-12-01 13:00:00,-38.46000000000001,18.4,56.0,29.5,30.0
2011-12-01 13:30:00,-64.03000000000002,18.4,59.0,27.7,20.6
2011-12-01 14:00:00,-73.216,18.4,58.0,25.9,14.0
2011-12-01 14:30:00,-87.73599999999999,18.3,58.0,27.7,8.3
2011-12-01 15:00:00,-83.756,18.2,55.0,25.9,5.5
2011-12-01 15:30:00,-75.29400000000001,18.3,56.0,27.7,7.7
2011-12-01 16:00:00,-52.24600000000001,18.3,58.0,27.7,10.8
2011-12-01 16:30:00,-35.46799999999999,17.9,58.0,29.5,10.4
2011-12-01 17:00:00,1.5519999999999925,18.3,50.0,27.7,10.5
2011-12-01 17:30:00,42.354,18.1,55.0,27.7,9.4
2011-12-01 18:00:00,63.2,18.3,54.0,24.1,11.5
2011-12-01 18:30:00,93.81,17.7,60.0,25.9,11.9
2011-12-01 19:00:00,111.166,17.4,61.0,25.9,7.0
2011-12-01 19:30:00,116.52,17.2,61.0,24.1,0.0
2011-12-01 20:00:00,123.206,17.3,59.0,24.1,0.0
2011-12-01 20:30:00,128.136,17.4,58.0,24.1,0.0
2011-12-01 21:00:00,121.008,17.5,61.0,24.1,0.0
2011-12-01 21:30:00,117.556,17.5,53.0,24.1,0.0
2011-12-01 22:00:00,107.556,17.4,54.0,25.9,0.0
2011-12-01 22:30:00,102.466,17.4,58.0,25.9,0.0
2011-12-01 23:00:00,90.336,17.2,51.0,25.9,0.0
2011-12-01 23:30:00,77.53399999999999,17.3,52.0,24.1,0.0
2011-12-02 00:00:00,83.226,17.1,57.0,22.3,0.0
2011-12-02 00:30:00,67.066,16.9,59.0,20.5,0.0
2011-12-02 01:00:00,59.19799999999999,17.2,60.0,22.3,0.0
2011-12-02 01:30:00,54.228,17.5,61.0,24.1,0.0
2011-12-02 02:00:00,51.244,16.3,82.0,33.5,0.0
2011-12-02 02:30:00,52.072,15.8,73.0,31.3,0.0
2011-12-02 03:00:00,52.251999999999995,16.1,76.0,31.3,3.7
2011-12-02 03:30:00,51.414,16.3,71.0,27.7,15.3
2011-12-02 04:00:00,51.388,15.3,86.0,27.7,21.9
2011-12-02 04:30:00,50.2,15.4,86.0,31.3,36.1
2011-12-02 05:00:00,51.658,13.9,93.0,16.6,51.2
2011-12-02 05:30:00,61.542,13.9,93.0,16.6,69.4
2011-12-02 06:00:00,60.802,16.1,65.0,37.1,81.8
2011-12-02 06:30:00,69.07400000000001,16.7,64.0,38.9,66.7
2011-12-02 07:00:00,86.866,17.0,64.0,37.1,41.1
2011-12-02 07:30:00,79.94800000000001,16.0,68.0,29.5,36.8
2011-12-02 08:00:00,69.958,16.2,69.0,31.3,39.3
2011-12-02 08:30:00,57.796,16.4,67.0,35.3,35.7
2011-12-02 09:00:00,33.84,16.9,68.0,38.9,30.7
2011-12-02 09:30:00,2.5960000000000036,16.7,65.0,37.1,30.0
2011-12-02 10:00:00,-24.75,17.2,68.0,35.3,31.1
2011-12-02 10:30:00,-37.84200000000001,17.4,70.0,38.9,33.7
2011-12-02 11:00:00,-46.02199999999999,17.7,66.0,38.9,35.4
2011-12-02 11:30:00,-54.36,17.9,68.0,37.1,18.4
2011-12-02 12:00:00,-59.99600000000001,18.0,63.0,37.1,0.7
2011-12-02 12:30:00,-62.26599999999999,18.6,58.0,38.9,0.1
2011-12-02 13:00:00,-59.164,18.4,60.0,38.9,6.1
2011-12-02 13:30:00,-50.988,17.9,64.0,38.9,8.7
2011-12-02 14:00:00,-46.40400000000001,18.2,66.0,38.9,5.4
2011-12-02 14:30:00,-62.49199999999999,18.0,63.0,40.7,1.1
2011-12-02 15:00:00,-62.739999999999995,18.0,63.0,38.9,0.4
2011-12-02 15:30:00,-39.322,17.6,64.0,40.7,4.3
2011-12-02 16:00:00,-32.870000000000005,17.8,61.0,33.5,8.9
2011-12-02 16:30:00,-16.039999999999992,18.6,47.0,35.3,10.0
2011-12-02 17:00:00,2.4980000000000047,17.8,60.0,37.1,11.3
2011-12-02 17:30:00,41.24399999999999,18.3,50.0,35.3,8.9
2011-12-02 18:00:00,69.216,17.7,59.0,33.5,5.6
2011-12-02 18:30:00,83.246,17.4,59.0,31.3,0.0
2011-12-02 19:00:00,94.026,17.3,58.0,27.7,0.0
2011-12-02 19:30:00,114.252,17.0,56.0,25.9,0.0
2011-12-02 20:00:00,111.158,17.0,56.0,22.3,0.0
2011-12-02 20:30:00,121.236,17.1,60.0,20.5,0.0
2011-12-02 21:00:00,123.848,17.0,58.0,20.5,0.0
2011-12-02 21:30:00,116.736,16.7,57.0,20.5,0.0
2011-12-02 22:00:00,103.176,17.0,58.0,24.1,0.0
2011-12-02 22:30:00,108.282,15.7,59.0,13.0,0.0
2011-12-02 23:00:00,102.874,15.7,62.0,14.8,0.0
2011-12-02 23:30:00,90.658,15.1,63.0,14.8,0.0
2011-12-03 00:00:00,67.878,14.9,64.0,14.8,0.0
2011-12-03 00:30:00,71.65,14.1,67.0,14.8,0.0
2011-12-03 01:00:00,59.977999999999994,14.1,68.0,14.8,0.0
2011-12-03 01:30:00,57.519999999999996,14.3,65.0,13.0,0.0
2011-12-03 02:00:00,57.275999999999996,14.1,70.0,9.4,0.0
2011-12-03 02:30:00,53.224,14.4,66.0,13.0,0.0
2011-12-03 03:00:00,54.644,13.7,68.0,11.2,0.0
2011-12-03 03:30:00,50.382,13.8,67.0,13.0,0.0
2011-12-03 04:00:00,47.73,13.7,68.0,14.8,0.0
2011-12-03 04:30:00,50.410000000000004,14.0,66.0,14.8,0.0
2011-12-03 05:00:00,48.717999999999996,13.7,68.0,16.6,5.8
2011-12-03 05:30:00,58.588,14.1,67.0,14.8,39.5
2011-12-03 06:00:00,58.066,14.8,65.0,13.0,63.4
2011-12-03 06:30:00,61.07,15.3,64.0,13.0,56.7
2011-12-03 07:00:00,65.138,16.2,62.0,14.8,40.9
2011-12-03 07:30:00,62.85999999999999,16.9,56.0,13.0,27.0
2011-12-03 08:00:00,51.276,17.6,54.0,13.0,11.1
2011-12-03 08:30:00,36.186,17.8,59.0,11.2,3.9
2011-12-03 09:00:00,18.39399999999999,18.4,58.0,9.4,0.5
2011-12-03 09:30:00,1.9120000000000061,18.5,57.0,11.2,9.3
2011-12-03 10:00:00,-20.208,18.8,55.0,11.2,21.2
2011-12-03 10:30:00,-36.06599999999999,19.8,54.0,14.8,21.4
2011-12-03 11:00:00,-36.46199999999999,20.3,52.0,18.4,16.5
2011-12-03 11:30:00,-36.837999999999994,20.7,48.0,11.2,9.5
2011-12-03 12:00:00,-40.140000000000015,21.0,48.0,20.5,2.6
2011-12-03 12:30:00,-57.24600000000001,20.9,48.0,25.9,0.0
2011-12-03 13:00:00,-74.51599999999999,21.2,45.0,24.1,0.0
2011-12-03 13:30:00,-82.38799999999999,21.5,46.0,25.9,0.2
2011-12-03 14:00:00,-71.75999999999999,21.2,49.0,25.9,0.1
2011-12-03 14:30:00,-73.65,20.9,46.0,25.9,0.0
2011-12-03 15:00:00,-71.55,21.3,45.0,31.3,1.9
2011-12-03 15:30:00,-57.63000000000001,21.4,45.0,31.3,0.0
2011-12-03 16:00:00,-47.995999999999995,21.5,45.0,31.3,0.0
2011-12-03 16:30:00,-30.90599999999999,21.9,41.0,29.5,0.0
2011-12-03 17:00:00,8.027999999999992,21.7,45.0,31.3,0.0
2011-12-03 17:30:00,29.42,20.6,46.0,35.3,0.0
2011-12-03 18:00:00,50.914,20.6,51.0,31.3,0.0
2011-12-03 18:30:00,78.698,20.3,53.0,31.3,0.0
2011-12-03 19:00:00,95.33800000000001,19.9,54.0,29.5,0.0
2011-12-03 19:30:00,101.886,19.5,56.0,24.1,0.0
2011-12-03 20:00:00,106.18,19.5,57.0,25.9,0.0
2011-12-03 20:30:00,111.168,19.3,61.0,27.7,0.0
2011-12-03 21:00:00,103.312,19.3,59.0,22.3,0.0
2011-12-03 21:30:00,107.018,19.3,59.0,22.3,0.0
2011-12-03 22:00:00,106.24,19.0,62.0,14.8,0.0
2011-12-03 22:30:00,106.226,18.8,62.0,16.6,0.0
2011-12-03 23:00:00,94.54400000000001,18.6,62.0,14.8,0.0
2011-12-03 23:30:00,75.474,18.1,64.0,16.6,0.0
2011-12-04 00:00:00,72.79,17.8,67.0,11.2,0.0
2011-12-04 00:30:00,64.382,17.8,66.0,13.0,0.0
2011-12-04 01:00:00,57.318,17.6,67.0,11.2,0.0
2011-12-04 01:30:00,61.336,16.8,70.0,9.4,0.0
2011-12-04 02:00:00,55.238,16.2,74.0,7.6,0.0
2011-12-04 02:30:00,53.938,15.6,78.0,9.4,0.0
2011-12-04 03:00:00,47.518,15.4,80.0,11.2,0.0
2011-12-04 03:30:00,46.906,15.1,84.0,5.4,0.0
2011-12-04 04:00:00,48.949999999999996,15.6,79.0,5.4,0.0
2011-12-04 04:30:00,47.254,15.1,82.0,5.4,0.0
2011-12-04 05:00:00,45.568,14.9,84.0,9.4,0.0
2011-12-04 05:30:00,61.455999999999996,16.1,82.0,20.5,0.0
2011-12-04 06:00:00,58.13,16.0,82.0,11.2,2.8
2011-12-04 06:30:00,54.932,17.3,79.0,9.4,10.7
2011-12-04 07:00:00,54.49399999999999,18.3,81.0,20.5,14.2
2011-12-04 07:30:00,47.548,18.8,79.0,25.9,22.4
2011-12-04 08:00:00,31.319999999999993,19.1,77.0,29.5,36.0
2011-12-04 08:30:00,15.234000000000009,18.6,76.0,33.5,29.1
2011-12-04 09:00:00,7.331999999999994,18.6,81.0,38.9,16.9
2011-12-04 09:30:00,19.281999999999996,18.3,81.0,37.1,18.3
2011-12-04 10:00:00,1.0300000000000011,18.7,80.0,40.7,25.3
2011-12-04 10:30:00,16.506,17.9,85.0,37.1,42.8
2011-12-04 11:00:00,-1.402000000000001,17.7,85.0,40.7,62.9
2011-12-04 11:30:00,52.14600000000001,17.9,77.0,44.3,80.4
2011-12-04 12:00:00,72.386,17.1,80.0,46.4,92.6
2011-12-04 12:30:00,43.578,16.7,77.0,46.4,95.0
2011-12-04 13:00:00,67.016,15.5,88.0,48.2,94.9
2011-12-04 13:30:00,63.83,16.3,79.0,46.4,91.6
2011-12-04 14:00:00,82.738,16.8,70.0,42.5,87.6
2011-12-04 14:30:00,70.038,16.9,71.0,46.4,78.2
2011-12-04 15:00:00,57.30799999999999,17.0,68.0,44.3,66.5
2011-12-04 15:30:00,76.94999999999999,16.3,73.0,48.2,75.5
2011-12-04 16:00:00,92.24000000000001,16.5,65.0,44.3,86.9
2011-12-04 16:30:00,114.932,16.4,64.0,44.3,84.0
2011-12-04 17:00:00,125.206,16.5,61.0,50.0,78.3
2011-12-04 17:30:00,139.966,16.6,62.0,42.5,77.7
2011-12-04 18:00:00,138.99800000000002,16.8,63.0,42.5,72.2
2011-12-04 18:30:00,142.78,16.7,60.0,42.5,49.6
2011-12-04 19:00:00,155.732,16.7,55.0,40.7,14.4
2011-12-04 19:30:00,145.132,16.6,53.0,38.9,0.0
2011-12-04 20:00:00,148.34,16.4,57.0,42.5,0.0
2011-12-04 20:30:00,142.76,16.0,54.0,38.9,0.0
2011-12-04 21:00:00,133.28,16.0,65.0,42.5,0.0
2011-12-04 21:30:00,121.18599999999999,16.0,54.0,40.7,0.0
2011-12-04 22:00:00,125.988,16.0,56.0,38.9,0.0
2011-12-04 22:30:00,113.06400000000001,15.8,55.0,35.3,0.0
2011-12-04 23:00:00,105.376,15.5,67.0,42.5,0.0
2011-12-04 23:30:00,85.30799999999999,15.5,63.0,42.5,0.0
2011-12-05 00:00:00,84.574,15.2,63.0,38.9,0.0
2011-12-05 00:30:00,62.042,15.2,62.0,38.9,0.0
2011-12-05 01:00:00,55.902,15.3,64.0,35.3,0.0
2011-12-05 01:30:00,53.62799999999999,15.1,65.0,33.5,0.0
2011-12-05 02:00:00,55.302,14.6,70.0,35.3,0.0
2011-12-05 02:30:00,55.324,13.5,76.0,31.3,0.0
2011-12-05 03:00:00,51.622,12.5,85.0,31.3,0.0
2011-12-05 03:30:00,51.054,12.5,78.0,27.7,0.0
2011-12-05 04:00:00,48.024,12.9,70.0,27.7,0.0
2011-12-05 04:30:00,51.468,13.0,66.0,27.7,0.0
2011-12-05 05:00:00,55.182,12.4,68.0,25.9,5.9
2011-12-05 05:30:00,65.942,12.2,69.0,27.7,40.1
2011-12-05 06:00:00,74.33999999999999,12.7,69.0,25.9,65.0
2011-12-05 06:30:00,84.32600000000001,13.2,66.0,24.1,66.1
2011-12-05 07:00:00,90.314,14.0,67.0,29.5,58.8
2011-12-05 07:30:00,87.728,14.9,68.0,35.3,55.9
2011-12-05 08:00:00,61.31999999999999,15.1,68.0,35.3,52.1
2011-12-05 08:30:00,34.216,15.1,68.0,33.5,31.5
2011-12-05 09:00:00,3.969999999999999,15.8,66.0,35.3,8.7
2011-12-05 09:30:00,-9.376000000000005,16.1,66.0,37.1,35.1
2011-12-05 10:00:00,-16.673999999999992,16.0,67.0,35.3,64.5
2011-12-05 10:30:00,-15.504000000000005,15.2,75.0,42.5,75.0
2011-12-05 11:00:00,-14.464000000000013,15.8,70.0,33.5,81.8
2011-12-05 11:30:00,-20.58,15.3,82.0,48.2,72.3
2011-12-05 12:00:00,1.8499999999999943,16.2,70.0,27.7,57.8
2011-12-05 12:30:00,-26.165999999999997,16.5,65.0,33.5,72.0
2011-12-05 13:00:00,-39.58999999999999,14.4,87.0,25.9,87.0
2011-12-05 13:30:00,-35.032,15.2,83.0,25.9,72.9
2011-12-05 14:00:00,-6.432000000000002,16.2,71.0,37.1,52.0
2011-12-05 14:30:00,2.3760000000000048,16.3,73.0,24.1,58.8
2011-12-05 15:00:00,2.9420000000000073,17.7,64.0,35.3,71.3
2011-12-05 15:30:00,22.846000000000004,15.1,80.0,20.5,79.1
2011-12-05 16:00:00,42.618,15.1,80.0,20.5,84.3
2011-12-05 16:30:00,44.44199999999999,15.4,82.0,25.9,75.9
2011-12-05 17:00:00,80.322,16.0,72.0,29.5,65.6
2011-12-05 17:30:00,106.79200000000002,15.8,76.0,33.5,71.3
2011-12-05 18:00:00,118.02199999999999,16.0,73.0,31.3,74.6
2011-12-05 18:30:00,144.824,15.3,79.0,33.5,53.1
2011-12-05 19:00:00,144.386,15.3,71.0,27.7,15.2
2011-12-05 19:30:00,146.348,15.5,71.0,27.7,0.0
2011-12-05 20:00:00,150.398,14.9,79.0,33.5,5.1
2011-12-05 20:30:00,146.292,14.2,78.0,33.5,32.0
2011-12-05 21:00:00,139.022,14.2,83.0,20.5,52.3
2011-12-05 21:30:00,134.586,13.5,94.0,20.5,56.2
2011-12-05 22:00:00,119.662,14.3,80.0,18.4,56.2
2011-12-05 22:30:00,110.658,13.2,92.0,20.5,56.2
2011-12-05 23:00:00,106.028,13.4,92.0,16.6,56.8
2011-12-05 23:30:00,94.452,13.6,89.0,25.9,63.2
2011-12-06 00:00:00,71.26,13.6,89.0,25.9,70.0
2011-12-06 00:30:00,75.124,13.3,91.0,16.6,71.4
2011-12-06 01:00:00,63.31,13.3,91.0,16.6,71.4
2011-12-06 01:30:00,53.647999999999996,13.4,93.0,16.6,71.4
2011-12-06 02:00:00,56.196,12.9,94.0,18.4,70.9
2011-12-06 02:30:00,56.508,12.9,96.0,20.5,64.8
2011-12-06 03:00:00,49.91,13.8,88.0,18.4,58.0
2011-12-06 03:30:00,52.222,13.3,91.0,14.8,69.3
2011-12-06 04:00:00,47.362,13.3,91.0,18.4,81.1
2011-12-06 04:30:00,47.428,13.3,88.0,11.2,77.4
2011-12-06 05:00:00,45.967999999999996,13.4,89.0,13.0,70.5
2011-12-06 05:30:00,59.23,13.7,87.0,13.0,80.5
2011-12-06 06:00:00,69.068,13.4,87.0,20.5,90.1
2011-12-06 06:30:00,86.52199999999999,13.8,89.0,22.3,88.4
2011-12-06 07:00:00,87.624,14.5,84.0,24.1,81.7
2011-12-06 07:30:00,87.628,14.4,83.0,25.9,72.1
2011-12-06 08:00:00,79.816,14.6,80.0,18.4,61.5
2011-12-06 08:30:00,57.058,14.4,85.0,11.2,76.1
2011-12-06 09:00:00,46.678,15.0,79.0,14.8,92.1
2011-12-06 09:30:00,51.94200000000001,15.3,78.0,18.4,89.9
2011-12-06 10:00:00,44.980000000000004,15.3,77.0,24.1,82.1
2011-12-06 10:30:00,52.674,15.2,82.0,16.6,81.7
2011-12-06 11:00:00,52.650000000000006,16.3,75.0,22.3,84.1
2011-12-06 11:30:00,48.434,16.6,73.0,27.7,72.5
2011-12-06 12:00:00,31.202000000000005,17.0,70.0,24.1,54.7
2011-12-06 12:30:00,20.77199999999999,17.1,71.0,24.1,54.5
2011-12-06 13:00:00,2.280000000000001,17.3,68.0,24.1,58.5
2011-12-06 13:30:00,10.612000000000009,17.3,67.0,22.3,58.9
2011-12-06 14:00:00,24.086000000000013,17.2,68.0,22.3,60.2
2011-12-06 14:30:00,15.817999999999998,18.4,62.0,20.5,57.5
2011-12-06 15:00:00,19.123999999999995,18.2,58.0,16.6,51.8
2011-12-06 15:30:00,14.756,18.2,50.0,20.5,42.4
2011-12-06 16:00:00,8.751999999999995,18.0,50.0,20.5,32.8
2011-12-06 16:30:00,15.444000000000003,18.1,50.0,20.5,39.0
2011-12-06 17:00:00,21.662,17.5,49.0,18.4,47.6
2011-12-06 17:30:00,37.266000000000005,17.4,49.0,16.6,49.8
2011-12-06 18:00:00,84.72200000000001,17.2,52.0,16.6,44.4
2011-12-06 18:30:00,99.69,17.1,48.0,16.6,30.5
2011-12-06 19:00:00,122.34400000000001,16.9,53.0,18.4,10.5
2011-12-06 19:30:00,121.404,16.8,55.0,16.6,0.0
2011-12-06 20:00:00,130.546,16.5,57.0,14.8,0.0
2011-12-06 20:30:00,125.394,16.5,58.0,14.8,0.0
2011-12-06 21:00:00,138.116,16.2,59.0,14.8,0.0
2011-12-06 21:30:00,134.62,16.4,54.0,13.0,0.0
2011-12-06 22:00:00,122.782,15.8,59.0,14.8,0.0
2011-12-06 22:30:00,118.226,15.6,62.0,16.6,0.0
2011-12-06 23:00:00,103.974,15.4,61.0,14.8,0.0
2011-12-06 23:30:00,82.304,15.2,64.0,13.0,0.0
2011-12-07 00:00:00,71.122,14.7,64.0,13.0,0.0
2011-12-07 00:30:00,64.032,14.5,69.0,11.2,0.0
2011-12-07 01:00:00,59.459999999999994,13.3,76.0,13.0,0.0
2011-12-07 01:30:00,57.846,13.2,74.0,13.0,0.0
2011-12-07 02:00:00,55.675999999999995,13.2,77.0,13.0,0.0
2011-12-07 02:30:00,53.5,13.8,79.0,18.4,0.0
2011-12-07 03:00:00,54.516,13.2,79.0,14.8,0.0
2011-12-07 03:30:00,50.73,13.0,80.0,11.2,0.0
2011-12-07 04:00:00,50.092,12.8,81.0,14.8,0.0
2011-12-07 04:30:00,51.534,12.8,81.0,14.8,0.0
2011-12-07 05:00:00,46.626,12.2,81.0,13.0,5.6
2011-12-07 05:30:00,62.744,13.6,75.0,13.0,37.6
2011-12-07 06:00:00,61.332,13.8,74.0,14.8,60.1
2011-12-07 06:30:00,76.438,13.9,76.0,11.2,50.0
2011-12-07 07:00:00,74.218,15.3,74.0,5.4,31.9
2011-12-07 07:30:00,68.698,16.0,74.0,9.4,24.5
2011-12-07 08:00:00,55.52,17.6,70.0,9.4,21.4
2011-12-07 08:30:00,21.564,18.0,69.0,16.6,25.9
2011-12-07 09:00:00,15.689999999999998,18.2,69.0,18.4,30.9
2011-12-07 09:30:00,-2.682000000000002,18.2,70.0,20.5,28.0
2011-12-07 10:00:00,-17.226,17.9,73.0,22.3,26.0
2011-12-07 10:30:00,-23.65400000000001,18.2,70.0,22.3,43.6
2011-12-07 11:00:00,-9.802000000000007,18.4,70.0,22.3,63.8
2011-12-07 11:30:00,-19.480000000000004,19.0,71.0,22.3,60.9
2011-12-07 12:00:00,-21.396,18.8,69.0,22.3,51.8
2011-12-07 12:30:00,-21.80600000000001,19.4,61.0,20.5,57.8
2011-12-07 13:00:00,-13.079999999999998,19.6,64.0,20.5,66.0
2011-12-07 13:30:00,8.553999999999988,18.8,72.0,22.3,68.8
2011-12-07 14:00:00,4.0859999999999985,18.3,75.0,25.9,73.0
2011-12-07 14:30:00,1.3520000000000039,16.8,91.0,18.4,82.4
2011-12-07 15:00:00,27.708000000000006,16.0,94.0,9.4,89.4
2011-12-07 15:30:00,49.14000000000001,16.0,94.0,9.4,85.5
2011-12-07 16:00:00,62.988,16.8,95.0,27.7,78.9
2011-12-07 16:30:00,62.279999999999994,16.5,96.0,29.5,75.6
2011-12-07 17:00:00,66.576,16.2,97.0,22.3,73.9
2011-12-07 17:30:00,86.61000000000001,16.0,98.0,22.3,75.9
2011-12-07 18:00:00,107.126,16.0,98.0,27.7,74.8
2011-12-07 18:30:00,116.926,16.1,98.0,25.9,72.9
2011-12-07 19:00:00,131.21,16.3,99.0,16.6,72.1
2011-12-07 19:30:00,138.82600000000002,16.8,96.0,27.7,76.5
2011-12-07 20:00:00,138.962,17.1,95.0,24.1,81.6
2011-12-07 20:30:00,135.352,16.9,93.0,25.9,85.3
2011-12-07 21:00:00,132.578,17.0,91.0,20.5,88.0
2011-12-07 21:30:00,125.234,17.2,91.0,16.6,87.0
2011-12-07 22:00:00,116.464,17.1,93.0,14.8,85.1
2011-12-07 22:30:00,115.38,17.0,94.0,14.8,86.9
2011-12-07 23:00:00,101.894,17.0,94.0,14.8,89.3
2011-12-07 23:30:00,79.636,16.3,96.0,14.8,90.0
2011-12-08 00:00:00,72.55,16.2,97.0,13.0,90.3
2011-12-08 00:30:00,67.022,16.3,98.0,11.2,91.1
2011-12-08 01:00:00,62.785999999999994,16.3,98.0,9.4,91.9
2011-12-08 01:30:00,57.804,16.4,98.0,7.6,92.1
2011-12-08 02:00:00,50.424,16.5,98.0,9.4,91.9
2011-12-08 02:30:00,49.866,16.6,98.0,9.4,88.5
2011-12-08 03:00:00,51.994,16.4,98.0,16.6,83.6
2011-12-08 03:30:00,53.622,16.3,98.0,11.2,82.7
2011-12-08 04:00:00,53.51,16.2,99.0,14.8,83.7
2011-12-08 04:30:00,52.446,16.9,96.0,7.6,90.4
2011-12-08 05:00:00,51.374,16.7,97.0,5.4,95.0
2011-12-08 05:30:00,58.58,17.0,96.0,7.6,88.4
2011-12-08 06:00:00,62.864,16.7,97.0,9.4,71.7
2011-12-08 06:30:00,81.44,16.9,96.0,9.4,60.3
2011-12-08 07:00:00,88.88999999999999,17.2,95.0,13.0,50.5
2011-12-08 07:30:00,87.14200000000001,17.7,92.0,13.0,60.2
2011-12-08 08:00:00,74.656,18.1,90.0,11.2,74.2
2011-12-08 08:30:00,49.754000000000005,17.8,91.0,3.6,70.6
2011-12-08 09:00:00,50.748,18.9,83.0,0.0,62.1
2011-12-08 09:30:00,51.87200000000001,18.6,88.0,9.4,50.0
2011-12-08 10:00:00,38.61000000000001,19.3,88.0,16.6,39.2
2011-12-08 10:30:00,20.296000000000006,19.3,88.0,16.6,58.9
2011-12-08 11:00:00,9.355999999999995,19.1,80.0,25.9,82.4
2011-12-08 11:30:00,-2.823999999999998,20.2,73.0,13.0,82.9
2011-12-08 12:00:00,13.909999999999997,20.8,71.0,11.2,76.3
2011-12-08 12:30:00,24.299999999999997,21.7,62.0,16.6,64.6
2011-12-08 13:00:00,2.505999999999986,21.4,64.0,16.6,50.4
2011-12-08 13:30:00,-40.75399999999999,21.7,63.0,16.6,47.0
2011-12-08 14:00:00,-40.94600000000001,21.5,66.0,18.4,48.5
2011-12-08 14:30:00,-2.3359999999999985,20.6,74.0,20.5,55.8
2011-12-08 15:00:00,10.340000000000003,19.9,79.0,20.5,63.3
2011-12-08 15:30:00,18.013999999999996,18.9,83.0,22.3,68.5
2011-12-08 16:00:00,30.535999999999994,18.6,87.0,24.1,73.0
2011-12-08 16:30:00,47.548,18.3,90.0,25.9,71.8
2011-12-08 17:00:00,61.190000000000005,18.0,91.0,24.1,69.4
2011-12-08 17:30:00,70.182,18.0,92.0,20.5,66.0
2011-12-08 18:00:00,90.97999999999999,18.1,92.0,20.5,56.2
2011-12-08 18:30:00,101.64399999999999,18.0,93.0,18.4,52.6
2011-12-08 19:00:00,114.68,17.9,92.0,16.6,51.7
2011-12-08 19:30:00,121.408,17.9,93.0,14.8,53.4
2011-12-08 20:00:00,122.402,17.9,95.0,13.0,55.7
2011-12-08 20:30:00,129.18,17.9,95.0,14.8,55.7
2011-12-08 21:00:00,126.636,17.8,96.0,13.0,55.1
2011-12-08 21:30:00,126.396,17.6,96.0,13.0,55.0
2011-12-08 22:00:00,121.298,17.6,95.0,13.0,55.0
2011-12-08 22:30:00,109.826,17.7,94.0,11.2,55.0
2011-12-08 23:00:00,99.822,17.5,95.0,9.4,53.7
2011-12-08 23:30:00,87.682,17.5,95.0,7.6,37.3
2011-12-09 00:00:00,73.534,17.3,95.0,9.4,11.8
2011-12-09 00:30:00,62.458,17.1,96.0,9.4,0.0
2011-12-09 01:00:00,56.568,16.9,96.0,9.4,0.0
2011-12-09 01:30:00,53.206,16.8,96.0,7.6,0.0
2011-12-09 02:00:00,47.894,17.0,97.0,9.4,0.0
2011-12-09 02:30:00,49.272,17.2,96.0,13.0,0.0
2011-12-09 03:00:00,50.397999999999996,17.2,96.0,13.0,0.0
2011-12-09 03:30:00,50.74,17.2,96.0,16.6,0.0
2011-12-09 04:00:00,46.228,16.9,97.0,13.0,0.0
2011-12-09 04:30:00,48.138,16.4,96.0,13.0,0.0
2011-12-09 05:00:00,46.708,16.3,96.0,9.4,0.0
2011-12-09 05:30:00,59.464,16.6,94.0,9.4,0.0
2011-12-09 06:00:00,61.336,17.2,93.0,9.4,0.0
2011-12-09 06:30:00,70.15599999999999,18.1,89.0,7.6,0.0
2011-12-09 07:00:00,75.862,18.6,87.0,9.4,0.0
2011-12-09 07:30:00,68.444,18.8,87.0,11.2,0.0
2011-12-09 08:00:00,48.56999999999999,18.7,92.0,16.6,0.0
2011-12-09 08:30:00,25.501999999999995,19.3,84.0,20.5,0.0
2011-12-09 09:00:00,4.897999999999996,20.5,80.0,22.3,0.4
2011-12-09 09:30:00,-3.5559999999999974,21.1,73.0,20.5,0.0
2011-12-09 10:00:00,-3.0660000000000025,21.5,69.0,18.4,0.5
2011-12-09 10:30:00,-13.204000000000008,21.9,62.0,16.6,14.2
2011-12-09 11:00:00,-23.944000000000003,21.4,66.0,16.6,30.3
2011-12-09 11:30:00,-36.03200000000001,22.7,63.0,20.5,23.7
2011-12-09 12:00:00,-59.221999999999994,23.0,62.0,24.1,10.8
2011-12-09 12:30:00,-70.358,23.2,55.0,22.3,9.8
2011-12-09 13:00:00,-57.042,23.7,55.0,20.5,13.1
2011-12-09 13:30:00,-53.44799999999999,23.0,53.0,20.5,20.0
2011-12-09 14:00:00,-50.05800000000001,22.9,56.0,20.5,26.1
2011-12-09 14:30:00,-31.546000000000006,22.9,58.0,24.1,38.4
2011-12-09 15:00:00,-27.516000000000005,22.6,59.0,24.1,51.2
2011-12-09 15:30:00,-21.688000000000002,22.0,62.0,25.9,44.4
2011-12-09 16:00:00,-8.559999999999988,21.6,68.0,22.3,33.1
2011-12-09 16:30:00,3.597999999999999,21.6,66.0,22.3,38.3
2011-12-09 17:00:00,20.72,21.0,70.0,20.5,46.5
2011-12-09 17:30:00,41.24600000000001,21.0,68.0,20.5,50.1
2011-12-09 18:00:00,61.988,20.7,69.0,18.4,48.6
2011-12-09 18:30:00,87.318,20.3,73.0,18.4,46.7
2011-12-09 19:00:00,101.494,20.1,76.0,16.6,45.1
2011-12-09 19:30:00,110.69399999999999,19.9,79.0,14.8,46.4
